Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3065,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4600,4800,4700,1/17/2021
3066,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,1/17/2021
3067,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,1/17/2021
3068,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,4000,4200,4100,1/17/2021
3069,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2700,3000,2900,1/17/2021
3070,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/17/2021
3071,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,2800,3200,3000,1/17/2021
3072,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2500,2500,1/17/2021
3073,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/17/2021
3074,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,1/17/2021
3075,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,1/17/2021
3076,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,1/16/2021
3077,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,1/16/2021
3078,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2300,2300,1/16/2021
3079,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,3800,4200,4000,1/16/2021
3080,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,1/16/2021
3081,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/16/2021
3082,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/16/2021
3083,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,1/16/2021
3084,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,1/16/2021
3085,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3900,4100,4000,1/16/2021
3086,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2200,2400,2300,1/16/2021
3087,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900,2000,1980,1/16/2021
3088,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,1/16/2021
3089,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2000,2600,2400,1/16/2021
3090,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1500,2000,1750,1/16/2021
3091,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/16/2021
3092,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/16/2021
3093,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,1/16/2021
3094,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,1/16/2021
3095,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2100,2300,2200,1/16/2021
3096,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,2800,3200,3000,1/16/2021
3097,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,2800,2800,1/16/2021
3098,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/16/2021
3099,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1600,2000,1800,1/16/2021
3100,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,1/16/2021
3101,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,1/16/2021
3102,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,5000,5500,5300,1/16/2021
3103,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,1/16/2021
3104,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2500,1/16/2021
3105,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1800,2400,2000,1/16/2021
3106,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2100,1/16/2021
3107,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,1/16/2021
3108,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2500,3000,2750,1/16/2021
3109,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,860,950,900,1/16/2021
3110,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2000,2000,2000,1/15/2021
3111,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4100,4050,1/15/2021
3112,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/15/2021
3113,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4500,4700,4600,1/15/2021
3114,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,1/15/2021
3115,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,1/15/2021
3116,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,1/15/2021
3117,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,1/15/2021
3118,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/15/2021
3119,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/15/2021
3120,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,1/15/2021
3121,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2100,2050,1/15/2021
3122,KERELA,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/15/2021
3123,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,4000,4200,4100,1/15/2021
3124,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2200,2400,2300,1/15/2021
3125,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900,2000,1980,1/15/2021
3126,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,1/15/2021
3127,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2600,2900,2700,1/15/2021
3128,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/15/2021
3129,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/15/2021
3130,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,1/15/2021
3131,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2700,5300,2800,1/15/2021
3132,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,1/15/2021
3133,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3300,3500,3400,1/15/2021
3134,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,1/15/2021
3135,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,1/15/2021
3136,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2100,2300,2200,1/15/2021
3137,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,1/15/2021
3138,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2500,2800,2800,1/15/2021
3139,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2200,2500,2500,1/15/2021
3140,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/15/2021
3141,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1600,1/15/2021
3142,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,1/15/2021
3143,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2300,2700,2500,1/15/2021
3144,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2200,3200,2800,1/15/2021
3145,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,1/15/2021
3146,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1500,1700,1600,1/15/2021
3147,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2000,2200,2000,1/15/2021
3148,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,1/15/2021
3149,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2300,2200,1/15/2021
3150,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,1/15/2021
3151,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2500,3000,2750,1/15/2021
3152,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,3000,3500,3200,1/15/2021
3153,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,1/15/2021
3154,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,800,850,820,1/15/2021
3155,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4200,4100,1/14/2021
3156,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/14/2021
3157,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3200,3400,3300,1/14/2021
3158,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,1/14/2021
3159,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,1/14/2021
3160,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,1800,2000,1900,1/14/2021
3161,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,1/14/2021
3162,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1700,1800,1800,1/14/2021
3163,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/14/2021
3164,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/14/2021
3165,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,3800,3600,1/14/2021
3166,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,1/14/2021
3167,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3800,4000,3900,1/14/2021
3168,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2200,2400,2300,1/14/2021
3169,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900,2000,1980,1/14/2021
3170,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2500,2900,2700,1/14/2021
3171,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1900,2000,1950,1/14/2021
3172,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/14/2021
3173,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/14/2021
3174,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,1/14/2021
3175,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,1/14/2021
3176,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,1/14/2021
3177,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,2800,3200,3000,1/14/2021
3178,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2500,2200,1/14/2021
3179,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/14/2021
3180,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1600,1/14/2021
3181,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3100,3300,3200,1/14/2021
3182,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,3500,3900,3700,1/14/2021
3183,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,1/14/2021
3184,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3000,2800,1/14/2021
3185,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,1/14/2021
3186,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1600,2200,1800,1/14/2021
3187,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/14/2021
3188,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,1/14/2021
3189,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2500,3000,2750,1/14/2021
3190,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,1/14/2021
3191,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,1/13/2021
3192,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/13/2021
3193,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3600,3800,3700,1/13/2021
3194,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,1/13/2021
3195,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,1/13/2021
3196,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3000,3056,3028,1/13/2021
3197,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2400,2300,1/13/2021
3198,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,3300,3700,3500,1/13/2021
3199,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,1/13/2021
3200,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/13/2021
3201,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/13/2021
3202,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,3800,3600,1/13/2021
3203,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,1/13/2021
3204,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3900,4100,4000,1/13/2021
3205,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2400,2600,2500,1/13/2021
3206,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,2100,2200,2150,1/13/2021
3207,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,1/13/2021
3208,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,1800,2200,2000,1/13/2021
3209,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1500,2000,1750,1/13/2021
3210,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/13/2021
3211,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/13/2021
3212,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,1/13/2021
3213,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2700,4000,2800,1/13/2021
3214,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,1/13/2021
3215,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/13/2021
3216,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,1/13/2021
3217,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,1/13/2021
3218,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,1/13/2021
3219,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,1/13/2021
3220,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2500,2200,1/13/2021
3221,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,1/13/2021
3222,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1600,1/13/2021
3223,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,1/13/2021
3224,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,1/13/2021
3225,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,2500,2200,1/13/2021
3226,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,5000,5300,5100,1/13/2021
3227,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,1/13/2021
3228,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2200,2300,2300,1/13/2021
3229,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2400,2500,2500,1/13/2021
3230,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,1/13/2021
3231,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/13/2021
3232,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,1/13/2021
3233,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,1/13/2021
3234,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2500,3000,2750,1/13/2021
3235,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,1/13/2021
3236,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,800,880,850,1/13/2021
3237,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,1/12/2021
3238,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/12/2021
3239,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,2500,2700,2600,1/12/2021
3240,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,1/12/2021
3241,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,1/12/2021
3242,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3000,3056,3028,1/12/2021
3243,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,1800,2000,1900,1/12/2021
3244,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,3300,3700,3500,1/12/2021
3245,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,1/12/2021
3246,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1400,1500,1500,1/12/2021
3247,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/12/2021
3248,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2600,3000,2800,1/12/2021
3249,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,3800,3600,1/12/2021
3250,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,1/12/2021
3251,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3900,4100,4000,1/12/2021
3252,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2200,2400,2300,1/12/2021
3253,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,1/12/2021
3254,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,1/12/2021
3255,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2400,2700,2500,1/12/2021
3256,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1600,2200,1900,1/12/2021
3257,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/12/2021
3258,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/12/2021
3259,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,1/12/2021
3260,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2800,3200,3000,1/12/2021
3261,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3300,3500,3400,1/12/2021
3262,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,1/12/2021
3263,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,1/12/2021
3264,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,1/12/2021
3265,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,1/12/2021
3266,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,1/12/2021
3267,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,1/12/2021
3268,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,1/12/2021
3269,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,1800,2200,2000,1/12/2021
3270,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,1/12/2021
3271,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,1/12/2021
3272,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2300,2200,1/12/2021
3273,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,1/12/2021
3274,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1000,1200,1100,1/12/2021
3275,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,2500,3000,2750,1/12/2021
3276,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,1/12/2021
3277,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,860,920,900,1/12/2021
3278,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,1/11/2021
3279,KERELA,Alappuzha,Alappuzha,Amaranthus,Other,FAQ,4000,4200,4100,1/11/2021
3280,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/11/2021
3281,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,5000,5200,5100,1/11/2021
3282,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,1/11/2021
3283,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,1/11/2021
3284,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,1/11/2021
3285,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2300,2200,1/11/2021
3286,KERELA,Kollam,Chathanoor,Amaranthus,Other,FAQ,3500,3900,3700,1/11/2021
3287,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,2400,2600,2500,1/11/2021
3288,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1300,1500,1500,1/11/2021
3289,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,4000,4500,4000,1/11/2021
3290,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2400,2800,2600,1/11/2021
3291,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3400,4000,3600,1/11/2021
3292,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,2000,2200,2100,1/11/2021
3293,KERELA,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,FAQ,3000,4000,3500,1/11/2021
3294,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3900,4100,4000,1/11/2021
3295,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2300,2500,2400,1/11/2021
3296,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,1/11/2021
3297,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,3000,3400,3200,1/11/2021
3298,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1900,2000,1950,1/11/2021
3299,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,1/11/2021
3300,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,1/11/2021
3301,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,1/11/2021
3302,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2700,5400,3800,1/11/2021
3303,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,1/11/2021
3304,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,1/11/2021
3305,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2000,3000,2600,1/11/2021
3306,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000,3000,2600,1/11/2021
3307,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,1/11/2021
3308,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,1/11/2021
3309,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2000,2500,2200,1/11/2021
3310,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,1/11/2021
3311,KERELA,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,3000,3200,3000,1/11/2021
3312,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1800,1/11/2021
3313,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3200,3400,3300,1/11/2021
3314,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2200,3200,2800,1/11/2021
3315,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3000,2800,1/11/2021
3316,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,1/11/2021
3317,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2400,2500,2400,1/11/2021
3318,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2500,2600,2600,1/11/2021
3319,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,1/11/2021
3320,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1600,2300,1700,1/11/2021
