"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"1943","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1200","1100","2/11/2021"
"1944","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2000","2200","2100","2/10/2021"
"1945","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/10/2021"
"1946","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Small","1000","1500","1250","2/10/2021"
"1947","HARYANA","Faridabad","Ballabhgarh","Water Melon","Other","Medium","1500","1700","1600","2/10/2021"
"1948","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1400","1400","2/10/2021"
"1949","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1200","1000","2/10/2021"
"1950","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/10/2021"
"1951","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","2000","2200","2100","2/10/2021"
"1952","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","2/10/2021"
"1953","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1500","1500","1500","2/10/2021"
"1954","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1800","2200","2000","2/10/2021"
"1955","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/10/2021"
"1956","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","300","800","600","2/10/2021"
"1957","MAHARASHTRA","Pune","Pune(Manjri)","Water Melon","Other","FAQ","800","1200","1000","2/10/2021"
"1958","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","700","550","2/10/2021"
"1959","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","800","650","2/10/2021"
"1960","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","600","1500","1000","2/10/2021"
"1961","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1150","1300","1200","2/10/2021"
"1962","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","900","600","2/10/2021"
"1963","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1500","1500","1500","2/10/2021"
"1964","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2200","1850","2/10/2021"
"1965","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","2/10/2021"
"1966","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1300","900","2/10/2021"
"1967","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/10/2021"
"1968","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1600","1300","2/10/2021"
"1969","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1000","1000","2/10/2021"
"1970","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1600","2000","1800","2/10/2021"
"1971","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2000","2500","2250","2/9/2021"
"1972","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","1600","1600","1600","2/9/2021"
"1973","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Small","1000","1500","1250","2/9/2021"
"1974","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","2050","2050","2050","2/9/2021"
"1975","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1400","1100","2/9/2021"
"1976","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/9/2021"
"1977","KERELA","Alappuzha","Aroor","Water Melon","Other","Medium","1400","1600","1500","2/9/2021"
"1978","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1700","1800","1750","2/9/2021"
"1979","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1200","1400","1400","2/9/2021"
"1980","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/9/2021"
"1981","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","900","700","2/9/2021"
"1982","MAHARASHTRA","Pune","Pune(Manjri)","Water Melon","Other","FAQ","900","1500","1000","2/9/2021"
"1983","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","700","500","2/9/2021"
"1984","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1500","800","2/9/2021"
"1985","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","850","1150","1015","2/9/2021"
"1986","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","600","1000","700","2/9/2021"
"1987","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1200","3900","2550","2/9/2021"
"1988","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1200","1500","1350","2/9/2021"
"1989","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","2/9/2021"
"1990","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1100","700","2/9/2021"
"1991","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/9/2021"
"1992","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1000","1000","2/9/2021"
"1993","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1200","1100","2/9/2021"
"1994","PUNJAB","Sangrur","Sunam","Water Melon","Other","Medium","1000","1300","1200","2/9/2021"
"1995","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1500","2000","1800","2/9/2021"
"1996","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","1800","1800","1800","2/8/2021"
"1997","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/8/2021"
"1998","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1400","1400","2/8/2021"
"1999","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1200","900","2/8/2021"
"2000","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/8/2021"
"2001","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","1400","1600","1500","2/8/2021"
"2002","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1800","2200","2000","2/8/2021"
"2003","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1200","1400","1400","2/8/2021"
"2004","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","400","2/8/2021"
"2005","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/8/2021"
"2006","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","600","2/8/2021"
"2007","PUNJAB","Gurdaspur","Batala","Water Melon","Other","Medium","1600","1600","1600","2/8/2021"
"2008","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1200","1600","1400","2/8/2021"
"2009","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","2/8/2021"
"2010","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","800","2/8/2021"
"2011","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","2/8/2021"
"2012","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1600","2000","1800","2/8/2021"
"2013","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2600","3000","2800","2/7/2021"
"2014","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","400","2/7/2021"
"2015","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","2/7/2021"
"2016","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","400","800","600","2/7/2021"
"2017","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/7/2021"
"2018","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","800","1000","900","2/7/2021"
"2019","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1600","2000","1800","2/7/2021"
"2020","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2500","3000","2750","2/6/2021"
"2021","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/6/2021"
"2022","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1200","1780","1500","2/6/2021"
"2023","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1500","1100","2/6/2021"
"2024","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/6/2021"
"2025","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1900","2000","1980","2/6/2021"
"2026","KERELA","Idukki","Munnar","Water Melon","Other","Medium","2000","3000","3000","2/6/2021"
"2027","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/6/2021"
"2028","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","700","550","2/6/2021"
"2029","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","400","800","600","2/6/2021"
"2030","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","900","600","2/6/2021"
"2031","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1200","1200","1200","2/6/2021"
"2032","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1200","1600","1400","2/6/2021"
"2033","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","700","2/6/2021"
"2034","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/6/2021"
"2035","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1300","1150","2/6/2021"
"2036","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2000","3000","2500","2/5/2021"
"2037","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/5/2021"
"2038","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","2020","2050","2050","2/5/2021"
"2039","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1400","1100","2/5/2021"
"2040","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/5/2021"
"2041","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1800","1900","1850","2/5/2021"
"2042","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1000","1200","1200","2/5/2021"
"2043","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","350","2/5/2021"
"2044","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/5/2021"
"2045","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","2/5/2021"
"2046","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","800","600","2/5/2021"
"2047","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","800","650","2/5/2021"
"2048","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","400","2000","800","2/5/2021"
"2049","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","700","900","800","2/5/2021"
"2050","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1000","1300","1150","2/5/2021"
"2051","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","2/5/2021"
"2052","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/5/2021"
"2053","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","2/5/2021"
"2054","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1500","1300","2/5/2021"
"2055","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1000","1000","2/5/2021"
"2056","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1300","1050","2/5/2021"
"2057","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2000","2500","2250","2/4/2021"
"2058","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/4/2021"
"2059","HARYANA","Faridabad","Ballabhgarh","Water Melon","Other","Medium","1000","1200","1100","2/4/2021"
"2060","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","800","1200","1000","2/4/2021"
"2061","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","2/4/2021"
"2062","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/4/2021"
"2063","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1800","1900","1850","2/4/2021"
"2064","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1800","2200","2000","2/4/2021"
"2065","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1000","1200","1200","2/4/2021"
"2066","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","400","700","550","2/4/2021"
"2067","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","2/4/2021"
"2068","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","400","800","600","2/4/2021"
"2069","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","300","1600","900","2/4/2021"
"2070","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","600","2/4/2021"
"2071","PUNJAB","Gurdaspur","Batala","Water Melon","Other","Medium","1700","1900","1800","2/4/2021"
"2072","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1000","1600","1300","2/4/2021"
"2073","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","2/4/2021"
"2074","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","700","2/4/2021"
"2075","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1100","2000","1600","2/4/2021"
"2076","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1000","1000","2/4/2021"
"2077","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1200","1100","2/4/2021"
"2078","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1700","2000","1850","2/4/2021"
"2079","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","2000","3000","2500","2/3/2021"
"2080","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/3/2021"
"2081","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","2000","1600","2/3/2021"
"2082","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1500","1100","2/3/2021"
"2083","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/3/2021"
"2084","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1450","1690","1590","2/3/2021"
"2085","KERELA","Idukki","Munnar","Water Melon","Other","Medium","2000","2500","2500","2/3/2021"
"2086","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1500","1500","1500","2/3/2021"
"2087","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1800","2200","2000","2/3/2021"
"2088","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1000","1200","1200","2/3/2021"
"2089","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","400","2/3/2021"
"2090","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","300","700","500","2/3/2021"
"2091","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","2/3/2021"
"2092","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","700","500","2/3/2021"
"2093","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","800","650","2/3/2021"
"2094","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","200","1500","800","2/3/2021"
"2095","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","600","1000","700","2/3/2021"
"2096","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1400","1400","1400","2/3/2021"
"2097","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1200","1400","1300","2/3/2021"
"2098","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","2000","2000","2000","2/3/2021"
"2099","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1300","800","2/3/2021"
"2100","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/3/2021"
"2101","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1400","1500","1480","2/3/2021"
"2102","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1300","1400","1360","2/3/2021"
"2103","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1200","1100","2/3/2021"
"2104","PUNJAB","Sangrur","Sunam","Water Melon","Other","Medium","1000","1500","1200","2/3/2021"
"2105","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1700","2000","1850","2/3/2021"
"2106","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/2/2021"
"2107","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1400","1400","2/2/2021"
"2108","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","3000","3500","3250","2/2/2021"
"2109","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1400","1000","2/2/2021"
"2110","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/2/2021"
"2111","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","2/2/2021"
"2112","KERELA","Malappuram","Perinthalmanna","Water Melon","Water Melon","Medium","1800","2200","2000","2/2/2021"
"2113","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1000","1200","1200","2/2/2021"
"2114","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","300","700","500","2/2/2021"
"2115","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","400","1000","700","2/2/2021"
"2116","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","700","500","2/2/2021"
"2117","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","300","1500","800","2/2/2021"
"2118","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1150","1300","1219","2/2/2021"
"2119","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","700","2/2/2021"
"2120","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1000","1500","1250","2/2/2021"
"2121","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1300","1800","1550","2/2/2021"
"2122","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","600","2/2/2021"
"2123","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/2/2021"
"2124","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1400","1160","2/2/2021"
"2125","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1800","2200","2000","2/2/2021"
"2126","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","2/1/2021"
"2127","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1000","1000","1000","2/1/2021"
"2128","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1500","1400","2/1/2021"
"2129","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1400","1100","2/1/2021"
"2130","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","2/1/2021"
"2131","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1200","1200","1200","2/1/2021"
"2132","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1000","1200","1200","2/1/2021"
"2133","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","350","2/1/2021"
"2134","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","300","800","550","2/1/2021"
"2135","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","400","900","700","2/1/2021"
"2136","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","700","500","2/1/2021"
"2137","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","800","1000","900","2/1/2021"
"2138","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","300","2500","1100","2/1/2021"
"2139","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1100","1478","1300","2/1/2021"
"2140","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","600","2/1/2021"
"2141","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1200","1500","1350","2/1/2021"
"2142","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","800","2/1/2021"
"2143","PUNJAB","Mansa","Mansa","Water Melon","Water Melon","Medium","1500","1800","1600","2/1/2021"
"2144","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","2/1/2021"
"2145","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","1/31/2021"
"2146","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","200","600","400","1/31/2021"
"2147","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","300","400","300","1/31/2021"
"2148","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","900","700","1/31/2021"
"2149","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","400","600","500","1/31/2021"
"2150","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1300","1050","1/31/2021"
"2151","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","800","1400","1100","1/31/2021"
"2152","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","2000","2400","2200","1/31/2021"
"2153","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","1/30/2021"
"2154","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","2500","2500","2500","1/30/2021"
"2155","HARYANA","Ambala","Naraingarh","Water Melon","Other","Medium","1000","1000","1000","1/30/2021"
"2156","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1500","1400","1/30/2021"
"2157","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1400","1000","1/30/2021"
"2158","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","1/30/2021"
"2159","KERELA","Idukki","Munnar","Water Melon","Other","Medium","1000","2000","2000","1/30/2021"
"2160","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","200","600","400","1/30/2021"
"2161","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","300","800","550","1/30/2021"
"2162","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","300","800","550","1/30/2021"
"2163","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","150","1500","750","1/30/2021"
"2164","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","900","600","1/30/2021"
"2165","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1200","1500","1350","1/30/2021"
"2166","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1500","1500","1500","1/30/2021"
"2167","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1600","1550","1/30/2021"
"2168","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","700","1/30/2021"
"2169","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","2000","3000","2500","1/30/2021"
"2170","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","800","1500","1200","1/30/2021"
"2171","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1100","1200","1200","1/30/2021"
"2172","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","800","1200","1000","1/30/2021"
"2173","UTTAR PRADESH","Bulandshahar","Sikanderabad","Water Melon","Water Melon","Medium","1000","1200","1100","1/30/2021"
"2174","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","1/29/2021"
"2175","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1000","1000","1000","1/29/2021"
"2176","HARYANA","Ambala","Naraingarh","Water Melon","Other","Medium","4000","4000","4000","1/29/2021"
"2177","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1500","1500","1500","1/29/2021"
"2178","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1400","1000","1/29/2021"
"2179","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","500","1000","800","1/29/2021"
"2180","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","1/29/2021"
"2181","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","800","1000","1000","1/29/2021"
"2182","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","300","800","550","1/29/2021"
"2183","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","1/29/2021"
"2184","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","700","550","1/29/2021"
"2185","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","800","650","1/29/2021"
"2186","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","250","1400","900","1/29/2021"
"2187","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","700","1/29/2021"
"2188","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1200","1500","1350","1/29/2021"
"2189","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","1800","1650","1/29/2021"
"2190","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1700","1700","1700","1/29/2021"
