"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"1078","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7400","7420","7410","2/23/2021"
"1079","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5850","5925","5911","2/23/2021"
"1080","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6900","7100","6960","2/23/2021"
"1081","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","5850","6150","6000","2/23/2021"
"1082","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","5500","5870","5725","2/23/2021"
"1083","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6250","6310","6300","2/23/2021"
"1084","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7370","7430","7400","2/23/2021"
"1085","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6850","7100","6980","2/23/2021"
"1086","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6825","6845","6835","2/23/2021"
"1087","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7365","7440","7400","2/23/2021"
"1088","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","3505","5855","5255","2/22/2021"
"1089","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","2/22/2021"
"1090","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","3830","3830","3830","2/22/2021"
"1091","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4150","4178","4164","2/22/2021"
"1092","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4500","5055","4850","2/22/2021"
"1093","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6810","6960","6880","2/22/2021"
"1094","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6100","6600","6400","2/22/2021"
"1095","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6860","2/22/2021"
"1096","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6860","6980","6920","2/22/2021"
"1097","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/22/2021"
"1098","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7580","7700","7600","2/22/2021"
"1099","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6880","6930","6910","2/22/2021"
"1100","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8400","8330","2/22/2021"
"1101","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7380","7420","7400","2/22/2021"
"1102","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6750","7000","6850","2/22/2021"
"1103","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5885","2/22/2021"
"1104","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6900","7000","6950","2/22/2021"
"1105","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6080","6150","6120","2/22/2021"
"1106","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","5500","5820","5690","2/22/2021"
"1107","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7370","7430","7400","2/22/2021"
"1108","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","5700","5800","5750","2/22/2021"
"1109","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7050","6935","2/22/2021"
"1110","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6815","6835","6825","2/22/2021"
"1111","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7370","7430","7400","2/22/2021"
"1112","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5750","6000","5900","2/21/2021"
"1113","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7580","7700","7600","2/21/2021"
"1114","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8350","8320","2/21/2021"
"1115","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5800","6000","5870","2/21/2021"
"1116","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6080","6130","6114","2/21/2021"
"1117","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5880","2/21/2021"
"1118","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6090","6150","6130","2/21/2021"
"1119","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","5500","5800","5680","2/21/2021"
"1120","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6400","6500","6450","2/21/2021"
"1121","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6350","6470","6420","2/21/2021"
"1122","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6730","7000","6865","2/21/2021"
"1123","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","2/21/2021"
"1124","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","2/20/2021"
"1125","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4123","4146","4135","2/20/2021"
"1126","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4800","5025","4910","2/20/2021"
"1127","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6815","6965","6885","2/20/2021"
"1128","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6050","6500","6350","2/20/2021"
"1129","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6925","6865","2/20/2021"
"1130","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","5800","6980","6920","2/20/2021"
"1131","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/20/2021"
"1132","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5750","6000","5850","2/20/2021"
"1133","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7650","7800","7700","2/20/2021"
"1134","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6890","6930","6910","2/20/2021"
"1135","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8350","8320","2/20/2021"
"1136","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7250","7270","7260","2/20/2021"
"1137","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6885","2/20/2021"
"1138","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6470","6530","6501","2/20/2021"
"1139","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5790","5995","5890","2/20/2021"
"1140","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6850","7000","6900","2/20/2021"
"1141","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6080","6160","6120","2/20/2021"
"1142","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","6025","6200","6110","2/20/2021"
"1143","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6350","6450","6400","2/20/2021"
"1144","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7220","7275","7250","2/20/2021"
"1145","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8000","7200","2/20/2021"
"1146","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6350","6451","6400","2/20/2021"
"1147","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6700","7000","6845","2/20/2021"
"1148","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6820","6840","6830","2/20/2021"
"1149","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7240","7285","7265","2/20/2021"
"1150","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","4505","6005","5255","2/19/2021"
"1151","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8500","8200","2/19/2021"
"1152","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3790","4150","3940","2/19/2021"
"1153","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6955","6875","2/19/2021"
"1154","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6000","6500","6300","2/19/2021"
"1155","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6860","2/19/2021"
"1156","","Badaun","Badayoun","White Peas","White Peas","FAQ","5950","6040","5990","2/19/2021"
"1157","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6850","6970","6910","2/19/2021"
"1158","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/19/2021"
"1159","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5750","6000","5850","2/19/2021"
"1160","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8100","8300","8200","2/19/2021"
"1161","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7650","7800","7700","2/19/2021"
"1162","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6880","6940","6910","2/19/2021"
"1163","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8350","8325","2/19/2021"
"1164","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7250","7270","7260","2/19/2021"
"1165","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","5800","6000","5875","2/19/2021"
"1166","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6280","6330","6301","2/19/2021"
"1167","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5885","2/19/2021"
"1168","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6850","7000","6900","2/19/2021"
"1169","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6060","6130","6100","2/19/2021"
"1170","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","6000","6200","6110","2/19/2021"
"1171","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6450","6550","6500","2/19/2021"
"1172","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7250","7300","7275","2/19/2021"
"1173","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8000","7200","2/19/2021"
"1174","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6300","6400","6350","2/19/2021"
"1175","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6700","6950","6875","2/19/2021"
"1176","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","2/19/2021"
"1177","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7215","7300","7260","2/19/2021"
"1178","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","3455","5855","5455","2/18/2021"
"1179","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7000","7500","7200","2/18/2021"
"1180","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4098","4162","4130","2/18/2021"
"1181","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4800","5295","5180","2/18/2021"
"1182","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6945","6870","2/18/2021"
"1183","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6000","6500","6300","2/18/2021"
"1184","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6825","6925","6875","2/18/2021"
"1185","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6840","6970","6900","2/18/2021"
"1186","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/18/2021"
"1187","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5600","6150","6000","2/18/2021"
"1188","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8100","8300","8200","2/18/2021"
"1189","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6860","6900","6880","2/18/2021"
"1190","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8350","8325","2/18/2021"
"1191","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6750","7000","6870","2/18/2021"
"1192","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6100","6170","6152","2/18/2021"
"1193","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5880","2/18/2021"
"1194","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6900","7100","6975","2/18/2021"
"1195","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6080","6160","6130","2/18/2021"
"1196","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6600","6700","6650","2/18/2021"
"1197","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7250","7305","7280","2/18/2021"
"1198","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8000","7200","2/18/2021"
"1199","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6100","6200","6150","2/18/2021"
"1200","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6700","7000","6850","2/18/2021"
"1201","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6840","6860","6850","2/18/2021"
"1202","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7220","7300","7265","2/18/2021"
"1203","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","4005","5255","4905","2/17/2021"
"1204","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","2/17/2021"
"1205","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","4078","4123","4102","2/17/2021"
"1206","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4675","4675","4675","2/17/2021"
"1207","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6810","6955","6880","2/17/2021"
"1208","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6000","6400","6250","2/17/2021"
"1209","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6860","2/17/2021"
"1210","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6770","6900","6825","2/17/2021"
"1211","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/17/2021"
"1212","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","5600","6500","6400","2/17/2021"
"1213","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7675","7800","7700","2/17/2021"
"1214","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6860","6900","6880","2/17/2021"
"1215","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8280","8400","8320","2/17/2021"
"1216","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7250","7270","7260","2/17/2021"
"1217","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6880","2/17/2021"
"1218","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6100","6170","6151","2/17/2021"
"1219","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6900","7000","6950","2/17/2021"
"1220","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6120","6185","6150","2/17/2021"
"1221","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6650","6710","6700","2/17/2021"
"1222","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7220","7280","7250","2/17/2021"
"1223","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8200","7200","2/17/2021"
"1224","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6075","6175","6125","2/17/2021"
"1225","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7235","7285","7260","2/17/2021"
"1226","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","4255","5355","4805","2/16/2021"
"1227","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3800","4116","3958","2/16/2021"
"1228","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4000","4865","4685","2/16/2021"
"1229","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6950","6875","2/16/2021"
"1230","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5900","6400","6200","2/16/2021"
"1231","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6860","2/16/2021"
"1232","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6740","6900","6820","2/16/2021"
"1233","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/16/2021"
"1234","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","6100","6350","6300","2/16/2021"
"1235","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7575","7700","7600","2/16/2021"
"1236","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6860","6900","6880","2/16/2021"
"1237","HIMACHAL PRADESH","Hamirpur","Hamirpur","White Peas","White Peas","FAQ","5900","6100","6000","2/16/2021"
"1238","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6150","6220","6200","2/16/2021"
"1239","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6850","6990","6910","2/16/2021"
"1240","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6600","6700","6650","2/16/2021"
"1241","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7220","7280","7250","2/16/2021"
"1242","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","2/16/2021"
"1243","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7220","7300","7265","2/16/2021"
"1244","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","3255","6055","5255","2/15/2021"
"1245","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","2/15/2021"
"1246","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6950","6870","2/15/2021"
"1247","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6000","6400","6200","2/15/2021"
"1248","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6855","2/15/2021"
"1249","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","6700","6900","6810","2/15/2021"
"1250","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/15/2021"
"1251","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8100","8280","8180","2/15/2021"
"1252","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7550","7700","7600","2/15/2021"
"1253","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6860","6900","6880","2/15/2021"
"1254","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8400","8350","2/15/2021"
"1255","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6860","2/15/2021"
"1256","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5885","2/15/2021"
"1257","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6800","7000","6900","2/15/2021"
"1258","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6110","6170","6140","2/15/2021"
"1259","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7220","7280","7250","2/15/2021"
"1260","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8200","7200","2/15/2021"
"1261","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","6100","6250","6200","2/15/2021"
"1262","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6750","7000","6875","2/15/2021"
"1263","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6820","6840","6830","2/15/2021"
"1264","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7215","7300","7265","2/15/2021"
"1265","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","6350","6550","6450","2/14/2021"
"1266","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7475","7600","7500","2/14/2021"
"1267","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8400","8350","2/14/2021"
"1268","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6750","7000","6850","2/14/2021"
"1269","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6680","6730","6700","2/14/2021"
"1270","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5780","5995","5880","2/14/2021"
"1271","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6080","6150","6125","2/14/2021"
"1272","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6600","6700","6650","2/14/2021"
"1273","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8200","7200","2/14/2021"
"1274","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6750","6980","6865","2/14/2021"
"1275","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6820","6840","6830","2/14/2021"
"1276","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","3005","5155","4380","2/13/2021"
"1277","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7500","8000","7800","2/13/2021"
"1278","MADHYA PRADESH","Mandla","Bichhiya","White Peas","Other","FAQ","5000","5000","5000","2/13/2021"
"1279","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6810","6955","6880","2/13/2021"
"1280","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","6000","6400","6200","2/13/2021"
"1281","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6855","2/13/2021"
"1282","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/13/2021"
"1283","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","6300","6550","6450","2/13/2021"
"1284","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7475","7600","7500","2/13/2021"
"1285","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6870","6890","6880","2/13/2021"
"1286","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8400","8350","2/13/2021"
"1287","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6865","2/13/2021"
"1288","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","6650","6715","6701","2/13/2021"
"1289","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","5770","5995","5870","2/13/2021"
"1290","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6850","7000","6925","2/13/2021"
"1291","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","6060","6125","6100","2/13/2021"
"1292","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","6700","6740","6710","2/13/2021"
"1293","UTTAR PRADESH","Bahraich","Naanpara","White Peas","White Peas","FAQ","7220","7280","7250","2/13/2021"
"1294","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","7100","8200","7200","2/13/2021"
"1295","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6740","7000","6885","2/13/2021"
"1296","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6825","6845","6835","2/13/2021"
"1297","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","7250","7300","7270","2/13/2021"
"1298","GUJARAT","Rajkot","Gondal","White Peas","White Peas","FAQ","4255","4955","4755","2/12/2021"
"1299","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","7000","7500","7200","2/12/2021"
"1300","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6950","6875","2/12/2021"
"1301","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","5900","6300","6100","2/12/2021"
"1302","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6800","6900","6855","2/12/2021"
"1303","","Badaun","Badayoun","White Peas","White Peas","FAQ","5950","6030","5980","2/12/2021"
"1304","CHHATTISGARH","Balrampur","Balrampur","White Peas","White Peas","FAQ","7400","7600","7500","2/12/2021"
"1305","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","6300","6550","6460","2/12/2021"
"1306","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","7475","7600","7500","2/12/2021"
"1307","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","6850","6910","6880","2/12/2021"
"1308","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8300","8400","8350","2/12/2021"
"1309","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","7230","7270","7250","2/12/2021"
"1310","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6700","7000","6850","2/12/2021"
